Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 1500 	Integration Evaluation: -9.722869954046658	 Time: 3.026643375555674
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 1500 	Integration Evaluation: -9.7229699189455	 Time: 3.0077535112698874
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 1500 	Integration Evaluation: -9.722979915432216	 Time: 3.0047662456830344
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 1500 	Integration Evaluation: -9.722980915080928	 Time: 3.008420443534851
Error percent: 0.8540746748922126	Epsilon:1/100000000	Domain Size: 1500 	Integration Evaluation: -9.722981015045663	 Time: 3.0243894457817078
Error percent: 0.8540746767986087	Epsilon:1/1000000000	Domain Size: 1500 	Integration Evaluation: -9.722981025043024	 Time: 3.0278116901715597
Error percent: 0.854074676989321	Epsilon:1/10000000000	Domain Size: 1500 	Integration Evaluation: -9.722981026043142	 Time: 3.0108589053153993
Error percent: 0.8540746770081591	Epsilon:1/100000000000	Domain Size: 1500 	Integration Evaluation: -9.72298102614193	 Time: 3.008805497487386
Error percent: 0.8538628740209435	Epsilon:1/1000	Domain Size: 1600 	Integration Evaluation: -9.72187030689663	 Time: 4.069088224569956
Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 1600 	Integration Evaluation: -9.722869954046658	 Time: 3.4121654947598774
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 1600 	Integration Evaluation: -9.7229699189455	 Time: 3.191709498564402
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 1600 	Integration Evaluation: -9.722979915432216	 Time: 3.1568703174591066
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 1600 	Integration Evaluation: -9.722980915080928	 Time: 3.1589559872945148
Error percent: 0.8540746748922126	Epsilon:1/100000000	Domain Size: 1600 	Integration Evaluation: -9.722981015045663	 Time: 3.1640238324801127
Error percent: 0.8540746767986087	Epsilon:1/1000000000	Domain Size: 1600 	Integration Evaluation: -9.722981025043024	 Time: 3.1901164849599204
Error percent: 0.854074676989321	Epsilon:1/10000000000	Domain Size: 1600 	Integration Evaluation: -9.722981026043142	 Time: 3.1640748421351117
Error percent: 0.8540746770081591	Epsilon:1/100000000000	Domain Size: 1600 	Integration Evaluation: -9.72298102614193	 Time: 3.170426058769226
Error percent: 0.8538628740209435	Epsilon:1/1000	Domain Size: 1700 	Integration Evaluation: -9.72187030689663	 Time: 4.675291049480438
Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 1700 	Integration Evaluation: -9.722869954046658	 Time: 3.429071867465973
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 1700 	Integration Evaluation: -9.7229699189455	 Time: 3.428315492471059
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 1700 	Integration Evaluation: -9.722979915432216	 Time: 3.437464455763499
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 1700 	Integration Evaluation: -9.722980915080928	 Time: 3.4446950793266295
Error percent: 0.8540746748922126	Epsilon:1/100000000	Domain Size: 1700 	Integration Evaluation: -9.722981015045663	 Time: 3.4446267167727154
Error percent: 0.8540746767986087	Epsilon:1/1000000000	Domain Size: 1700 	Integration Evaluation: -9.722981025043024	 Time: 3.465193561712901
Error percent: 0.854074676989321	Epsilon:1/10000000000	Domain Size: 1700 	Integration Evaluation: -9.722981026043142	 Time: 3.4877472082773844
Error percent: 0.8540746770081591	Epsilon:1/100000000000	Domain Size: 1700 	Integration Evaluation: -9.72298102614193	 Time: 3.4858113209406536
Error percent: 0.8538628740209435	Epsilon:1/1000	Domain Size: 1800 	Integration Evaluation: -9.72187030689663	 Time: 5.7449132363001505
Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 1800 	Integration Evaluation: -9.722869954046658	 Time: 3.7473460396130878
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 1800 	Integration Evaluation: -9.7229699189455	 Time: 3.749843978881836
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 1800 	Integration Evaluation: -9.722979915432216	 Time: 3.7458188414573668
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 1800 	Integration Evaluation: -9.722980915080928	 Time: 3.7895022432009378
Error percent: 0.8540746748922126	Epsilon:1/100000000	Domain Size: 1800 	Integration Evaluation: -9.722981015045663	 Time: 3.8029550592104595
Error percent: 0.8540746767986087	Epsilon:1/1000000000	Domain Size: 1800 	Integration Evaluation: -9.722981025043024	 Time: 3.817219348748525
Error percent: 0.854074676989321	Epsilon:1/10000000000	Domain Size: 1800 	Integration Evaluation: -9.722981026043142	 Time: 3.8068050821622212
Error percent: 0.8540746770081591	Epsilon:1/100000000000	Domain Size: 1800 	Integration Evaluation: -9.72298102614193	 Time: 3.8100948691368104
Error percent: 0.8538628740209435	Epsilon:1/1000	Domain Size: 1900 	Integration Evaluation: -9.72187030689663	 Time: 6.7437319954236346
Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 1900 	Integration Evaluation: -9.722869954046658	 Time: 4.020622917016348
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 1900 	Integration Evaluation: -9.7229699189455	 Time: 4.017932868003845
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 1900 	Integration Evaluation: -9.722979915432216	 Time: 4.048541343212127
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 1900 	Integration Evaluation: -9.722980915080928	 Time: 4.038805162906646
Error percent: 0.8540746748922126	Epsilon:1/100000000	Domain Size: 1900 	Integration Evaluation: -9.722981015045663	 Time: 4.016943728923797
Error percent: 0.8540746767986087	Epsilon:1/1000000000	Domain Size: 1900 	Integration Evaluation: -9.722981025043024	 Time: 4.008152691523234
Error percent: 0.854074676989321	Epsilon:1/10000000000	Domain Size: 1900 	Integration Evaluation: -9.722981026043142	 Time: 4.009565893809
Error percent: 0.8540746770081591	Epsilon:1/100000000000	Domain Size: 1900 	Integration Evaluation: -9.72298102614193	 Time: 4.010242895285288
Error percent: 0.8538628740209435	Epsilon:1/1000	Domain Size: 2000 	Integration Evaluation: -9.72187030689663	 Time: 7.552751366297404
